ItemID,ItemCode,ItemDescription,BV,QV,Wholesale Price,Web Category,Sub Category,ShortDetail,ShortDetail2,ShortDetail3,ShortDetail4,LongDetail,LongDetail2,LongDetail3,LongDetail4,TinyImageUrl,SmallImageUrl,LargeImageUrl,ItemTypeID,Weight,IsVirtual,AllowOnAutoOrder,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,OtherCheck1,OtherCheck2,OtherCheck3,OtherCheck4,OtherCheck5,IsGroupMaster,GroupDescription,GroupMembersDescription,IsDynamicKitMaster,AvailableAllCountryRegions,AllowPartialAmounts,Auto1,Auto2,Auto3,ItemType
,67071RC,Jasmine  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67072,Neroli 10% Essential Oil - 5 ml,43,47,47,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67072RC,Neroli  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67073,Rose 10% Essential Oil – 5ml,37,40.5,41.3,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67073RC,Rose  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67074,Spearmint Essential Oil – 10ml,15,16.5,16.4,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67074RC,Spearmint  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67075,Juniper Berry Essential Oil – 10ml,20.5,22.5,22.6,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67075RC,Juniper Berry  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67076,Fennel Essential Oil – 10ml,17,17,17,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67076RC,Fennel  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67077,Green Mandarin Essential Oil – 10ml,27,27,27,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67077RC,Green Mandarin  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67078,Black Pepper Essential Oil –  10ml,17,18.5,18.7,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67078RC,Black Pepper  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67079,Palmarosa Essential Oil – 10ml,19,21,20.8,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67079RC,Palmarosa  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67081,Coriander Essential Oil – 10ml,20,20,20,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67081RC,Coriander  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67082,Dill Blend Essential Oil Blend – 10ml,16,16,16,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67082RC,Dill Blend Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67083,Earth Scent™ Essential Oil Blend – 10ml,25,25,25,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67083RC,Earth Scent  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67084,Heaven Scent™ Essential Oil Blend – 10ml,30,30,30,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67084RC,Heaven Scent  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67085,Organ Master™ Essential Oil Blend – 10ml,25,25,25,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67085RC,Organ Master  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67086,XY™ Essential Oil Blend – 10ml,25,25,25,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67086RC,XY Blend  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67087,Sweet Soothe™ Essential Oil Blend – 10ml,25,25,25,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67087RC,Sweete Soothe  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67088,Comfort Touch™ Essential Oil Blend – 10ml,25,25,25,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67088RC,Comfort Touch  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67089,Physical Care™ Essential Oil Blend – 10ml,25,25,25,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67089RC,Physical Care  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67090,Relief™ Essential Oil Blend – 10ml,25,25,25,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67090RC,Relief  Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67091,Y-23 Immune™ 10ml Oil,25,25,25,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67091RC,Y-23 Immune™ Oil Reference Cards,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67092,All Heart™ 10ml Oil,25,25,25,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67092RC,All Heart Reference Card,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67093,Perfect Fit™ 10ml Oil,25,25,25,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67093RC,Perfect Fit Reference Card,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67094,Kidney Health™ 10ml Oil,25,25,25,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67094RC,Kidney Health Reference Card,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67095,Balance of Life™ 10ml Oil,55,65,65,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67095RC,Balance of Life Reference Card,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67096,Pinyon Pine 75% Oil Blend - 10mL ,55,65,65,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67096RC,Pinyon Pine 75% Oil Blend Reference Card ,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67097,Helichrysum 20% Oil Blend - 10mL ,65,75,75,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67097RC,Helichrysum 20% Reference Card ,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150201,Ultimate™ CM Cream™ - 2 oz,24,26.5,27.6,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150201C,Ultimate™ CM Cream™ - 2 oz (4 Pack),93,102,106.1,"(1, 187)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0003701_ultimate-cm-cream-2-oz-4-pack.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150202,INVISION CM CREAM SAMPLE PACKS 15 PCS.,19.5,19.5,20.5,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1511,GTO Stick Pack - 30 count,55,65,67.5,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1511BR,G.T.O.  Brochure - 25 count,0,0,6.25,"(1, 187)",,,,,,,,,,,C:\inetpub\buyygy\90forLifeStore\content\images\thumbs\0002701_g-t-o-brochure-25-count.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1511fs,GTO 30 Count Box - Intl Shipping,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1511-PROMO,Buy 1... Get 1 Free!  GTO Stick Pack - 30 count,55,65,67.5,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1511Sfs,1 G. T. O. Packet Intl Shipping,0,0,0,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15201C,4 pk- ULTIMATE CM CREAM - 2 OZ,98,98,102,"(1, 187)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160000,ASHLIE BASE AKA SOPHISTICATED,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160001,CLAIRE BASE AKA SENSUAL,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160002,SANDRA BASE AKA BEAUTIFUL,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160003,SATURINA BASE AKA FABULOUS,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160004,CANELA BASE AKA GORGEOUS,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160005,BEVERLY BASE AKA EXQUISITE,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160006,KEAIRA BASE AKA MAGNIFICENT,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160007,BRANDY BASE AKA DAZZLING,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160050,LOVELY GLOW BRONZER 6 GRAMS,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160051,BRANDY BRONZER 303,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160075,SETTING POWDER SERICITE,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160076,ANGEL FACE SETTING POWDER 6 GRAMS,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160077,SETTING POWDER ANGEL,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160090,Light Concealer 1 gram,14.5,15,15,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160091,Medium Concealer 1 gram,14.5,15,15,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160092,Dark Concealer 1 gram,14.5,15,15,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160100,SILICA,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160125,15ML JAR W/BLK CAP,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160126,15ML SIFTER FOR 160125,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160127,15ML SIFTER STICKER FOR 160126,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160128,15ML COPPER LABEL TOP (SAME FOR ALL 15ML),0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160129,SOPHISTICATED INGRED. LABEL BOTTOM JAR,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160130,SENSUAL INGREDIENT LABEL BOTTOM JAR,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160131,BEAUTIFUL INGREDIENT LABEL BOTTOM JAR,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160132,FABULOUR INGREDIENT LABEL BOTTOM JAR,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160133,GORGEOUS INGREDIENT LABEL BOTTOM JAR,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160134,EXQUISITE INGREDIENT LABEL BOTTOM JAR,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160135,MAGNIFICENT INGREDIENT LABEL BOTTOM JAR,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160136,DAZZLING INGREDIENT LABEL BOTTOM JAR,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160150,5GM BLK CAP TOWER SAMPLE,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160151,5GM CLEAR JAR BASE TOWER SAMPLE,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160152,5GM CLEAR MIDSECTION TOWER SAMPLE,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160153,1.6GM 3/3 CIRCLE INGREDIENT LABEL BOTTOM TOWER,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160154,1/41 SOPH. LABEL OR TOWER W/BAR CODE,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160155,1/41 SENSUAL LABEL FOR TOWER,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160156,1/4X1 BEAUTIFUL LABEL FOR TOWER,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160157,1/4X1 FABULOUS LABEL FOR TOWER,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160158,1/4X1 GORGEOUR LABEL FOR TOWER,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160159,1/4X1 EXQUISITE LABEL FOR TOWER,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160160,1/4X1 MAGNIFICENT LABEL FOR TOWER,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160161,1/4X1 DAZZLING LABEL FOR TOWER,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160175,MINI GRINDER,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160176,BAG SCOPPS 5 EACH,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160177,BAG OF SPAUTLAS 5 EACH,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161000,Sophisticated™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161001,Sensual™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161002,Beautiful™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161003,Fabulous™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161004,Gorgeous™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161005,Exquisite™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161006,Magnificent™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161007,Dazzling™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161008,Charming™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161009,Glamorous™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161010,Vivacious™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161011,Seductive™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161012,Captivating™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161014,Enticing™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161015,Alluring™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161016,Stunning™ Foundation - 8 grams,28,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161017,Tantalizing Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161018,Radiant™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161019,Outrageous™ Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161020,Vibrant™ Foundation - 6 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161021,Mesmerizing Foundation - 8 grams,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161023,CUSTOM BLEND FOUNDATION 8 GRAMS,26.5,28,28,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161050,Lovely Glow™ Bronzer - 8 grams,24,25,25,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161051,Island Glow™ Bronzer - 8 grams,24,25,25,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161052,Brazilian™ Bronzer - 8 grams,24,25,25,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161053,Sunkissed™ Bronzer - 8 grams,24,25,25,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161054,Caribbean Kiss™ Bronzer - 8 grams,24,25,25,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161055,Striking Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161056,Adoring Blush - 2 grams,15,16,16,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161076,Angel Face™ Setting Powder - 8 grams,24,25,25,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161500,Sophisticated Foundation Crème Stick (.5 oz),35,45,45,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161501,Sensual Foundation Crème Stick (.5 oz),35,45,45,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161502,Beautiful Foundation Crème Stick (.5 oz),35,45,45,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161504,Gorgeous Foundation Crème Stick (.5 oz),35,45,45,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161508,Charming Foundation Crème Stick (.5 oz),35,45,45,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161509,Glamorous Foundation Crème Stick (.5 oz),35,45,45,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161516,Stunning Foundation Crème Stick (.5 oz),35,45,45,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161518,Radiant Foundation Crème Stick (.5 oz),35,45,45,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162000,SOPHISTICATED FOUNDATION 3 GRAM       FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162000T,FOUNDATION--SOPHISTICATED--3 GM   FOR TRADE SHOWS ONLY,20,20,20,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162001,SENSUAL FOUNDATION 3 GRAM       FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162001T,FOUNDATION--SENSUAL--3 GM   FOR TRADE SHOWS ONLY,20,20,20,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162002,BEAUTIFUL FOUNDATION 3 GRAM      FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162002T,FOUNDATION--BEAUTIFUL--3 GM    FOR TRADE SHOWS ONLY,20,20,20,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162003,FABULOUS FOUNDATION 3 GRAM     FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162003T,FOUNDATION--FABULOUS--3 GM    FOR TRADE SHOWS ONLY,20,20,20,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162004,GORGEOUS FOUNDATION 3 GRAM        FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162004T,FOUNDATION--GORGEOUS--3 GM     FOR TRADE SHOWS ONLY,20,20,20,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162005,EXQUISITE FOUNDATION 3 GRAM          FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162005T,FOUNDATION--EXQUISITE--3 GM    FOR TRADE SHOWS ONLY,20,20,20,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162006,MAGNIFICENT FOUNDATION 3 GRAM           FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162006T,FOUNDATION--MAGNIFICENT--3 GM     FOR TRADE SHOWS ONLY,20,20,20,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162007,DAZZLING FOUNDATION 3 GRAM         FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162007T,FOUNDATION--DAZZLING--3 GM     FOR TRADE SHOWS ONLY,20,20,20,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162008,CHARMING FOUNDATION 3 GRAM             FOR KITS ONLY,0,0,0,"(1, 188)",,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
